N=1	N=2	N=10	N=100
1.03196	2.47144	-1.52412	1.41435	
-0.652518	-0.27075	-1.32595	0.432652	
-1.04517	-0.715664	-0.0223419	-0.0940166	
0.93752	0.0657839	2.65186	0.223888	
3.98288	0.149733	0.957645	0.768572	
-1.99024	0.293607	-0.162893	-0.904755	
-0.58281	-9.46468	0.634392	-0.682158	
-2.94519	0.142634	-0.612028	-8.06353	
-2.36696	-1.78743	5.85562	0.395544	
-2.46778	1.87471	-1.53143	-0.505916	
11.1838	0.076736	1.23204	-0.234805	
0.131389	-0.131822	-0.579637	0.671124	
2.71618	0.018827	-2.07129	-0.584708	
-0.222815	1.24794	0.867207	-1.82619	
-4.21851	0.885041	-19.4367	2.09873	
-0.289006	-2.38245	-0.523368	-0.369651	
0.73319	-0.0638228	-0.0963051	-4.24319	
-0.576659	1.17247	0.101588	-1.42332	
0.91595	6.15494	-0.70592	2.66692	
-0.550972	5.76675	0.0745552	2.50595	
0.733305	0.457074	-8.42691	1.27609	
3.29716	-6.85965	-0.178272	-0.711387	
1.0612	3.71548	2.84679	-1.21472	
-1.69516	1.83819	0.196166	0.61337	
-0.289998	7.31982	-0.0971657	-0.0944875	
-4.01217	4.7969	0.282735	0.386867	
-0.490772	-49.9887	62.8387	-4.38925	
1.15847	0.220199	-0.0599793	-0.00175157	
1.03052	-1.80554	0.443343	2.34005	
-0.478898	-0.445888	-0.560848	1.49776	
-0.955338	-0.877268	-0.135084	0.37325	
4.94437	1.28764	-1.58962	-2.06702	
3.84373	-0.532049	-7.30629	0.2193	
1.92561	-1.73103	2.90519	-2.24205	
14.0774	3.57966	6.4067	2.44108	
-32.831	-8.84465	-1.19654	5.57806	
-0.809883	-4.21026	0.0956716	0.939469	
-33.2669	0.353928	1.62379	-1.01462	
3.51699	19.4705	0.512622	-12.8604	
2.14443	1.35658	-1.73955	-0.143974	
-0.239068	12.9659	-0.675789	-1.44361	
-0.835604	0.299995	-0.0782014	-2.30147	
-4.21931	10.062	0.0878559	-2.15002	
-7.31082	-0.510221	-0.864885	-7.01309	
-9.4103	-0.44534	2.23186	-1.22796	
-6.73569	4.20064	-0.913926	2.65646	
2.42627	2.60196	3.09595	0.136364	
0.380456	-0.425752	0.177786	3.83902	
0.345062	-1.76595	1.76759	1.29211	
0.0821285	-0.28979	0.629592	2.58857	
2.84737	0.876366	-0.292677	0.0597738	
-3.48539	-315.896	1.00085	0.182729	
-0.983031	0.326223	-0.868476	0.353997	
-2.50041	-2.99339	-0.244227	-3.08197	
-1.41945	0.535509	-0.271277	-2.20578	
-2.76312	-0.421116	-0.432589	6.79342	
34.3643	-0.947259	0.290259	0.0846351	
0.0241212	-19.5516	0.746705	0.0189526	
-0.0731589	0.0996809	0.0150275	-0.893255	
-1.23577	-0.243928	-0.904275	0.342772	
-7.67211	-1.07201	-1.58424	-4.81605	
1.19667	1.17875	1.27918	1.53851	
2.46159	1.90574	-5.83313	-1.61805	
3.76305	1.79491	-0.360397	0.223173	
-1.02003	4.7204	0.58829	-2.77906	
0.432097	-1.28468	-0.264793	2.42373	
0.514194	-0.23662	-1.2471	-13.9594	
-5.60797	0.0257458	-1.3299	-197.792	
-0.282104	0.82974	-2.51644	-3.41829	
-0.375041	43.0553	31.2526	-2.91674	
-0.685515	0.313985	1.78952	0.470277	
0.0990861	6.37752	-0.283108	0.622254	
0.920021	0.382831	-1.00127	-3.4559	
-7.80673	0.160798	-0.21259	1.17137	
2.34426	-9.20502	16.3873	-15.5929	
0.498035	5.63767	15.9605	0.808616	
-0.41127	-3.49999	0.52085	0.0406492	
1.59288	2.37413	0.210472	1.73225	
1.07526	-2.41555	-0.629196	-1.20127	
-0.401255	0.263701	-1.52441	-0.53441	
-0.717871	1.7186	-0.680461	0.190981	
3.97108	1.82273	-3.65941	0.749499	
0.100742	-1.47385	2.13452	-0.248587	
-0.675943	2.55571	3.75691	-1.14205	
-8.36376	0.921336	-1.98846	-0.490527	
8.02839	0.917213	9.69533	-45.1627	
-1.18468	3.79446	0.0637115	1.40803	
1.47457	2.97615	-0.901483	-0.272931	
-0.0733624	-0.0268408	-0.480107	0.572655	
2.46838	0.401214	0.482125	1.07622	
-1.5158	-3.4948	-1.00783	-0.0884373	
1.34831	1.2348	1.36075	-0.527572	
-4.50563	-0.998704	3.39689	4.38184	
1.41765	2.28741	0.864307	1.0088	
0.0840933	2.49829	-0.12191	-0.0295528	
-1.10763	0.820878	-2.11648	-0.206201	
-0.744801	1.65365	19.726	6.6544	
-3.67859	1.20769	0.885463	-2.80656	
-1.33472	-2.17637	0.411501	-2.30334	
2.58308	2.43876	0.473504	-0.148187	
4.62672	-75.3756	1.06296	3.39457	
47.4025	-3.76952	-0.115198	1.90153	
0.50916	-0.711807	1.44147	29.0287	
17.1684	-0.886035	-22.2054	21.6663	
-0.0196954	0.120429	-0.683084	-0.153393	
0.0696744	-0.434845	1.29796	0.955245	
0.486924	-0.557824	0.0663259	-0.128652	
-3.07144	0.489661	0.400152	0.739367	
33.9703	-0.389838	-1.27486	-0.349188	
-0.390676	-0.67558	-1.07836	-3.09546	
-2.01118	-0.78616	0.0474172	0.0758248	
0.177466	3.80597	-0.435609	-0.7255	
-1.24266	0.673511	0.750552	2.45239	
-0.523337	-9.08197	-0.328045	-0.572677	
0.0568778	-1.47662	-0.0400891	-7.8805	
-0.606163	-0.9005	1.00304	0.0853603	
-5.56726	0.889197	0.0360771	0.372179	
-0.429266	1.96513	-1.51799	-0.936206	
7.12889	5.36503	-0.497202	-5.59355	
-0.100262	-5.51674	-0.986585	1.82867	
-0.353248	3.50963	7.83376	0.585739	
-1.00436	-0.820545	1.62166	0.739008	
-0.667407	885.329	-4.49865	25.2942	
0.257576	0.440974	-0.097607	-0.883433	
-16.8415	-1.13123	0.85962	0.240125	
1.11388	-0.926338	-1.69989	0.954259	
-0.770433	-0.0410473	-0.0507514	-1.38154	
-7.36924	0.104136	0.0111623	15.0241	
0.328414	1.8176	1.65472	-1.10054	
0.00920206	-0.979806	0.322225	0.444784	
-0.402628	3.12754	0.0527683	7.60715	
0.204285	-0.0423232	1.70993	-0.728866	
-47.2812	1.10709	-3.46504	-6.10337	
-5.51474	-0.61648	1.87132	-1.19785	
24.4351	-0.855394	-0.65574	-5.06293	
-0.86628	-1.83859	0.471094	5.57379	
0.549669	2.69954	0.256277	-1.17552	
-0.689862	-3.66566	-1.00432	-3.35797	
1.72615	0.139423	-6.69624	1.89742	
-1.16171	1.49405	25.0073	0.428891	
-17.8914	-1.62767	3.26924	-0.547461	
-1.31007	-3.37654	0.255165	-0.569315	
-0.0199127	-1.26357	-0.349528	-0.789743	
-3.78141	0.458576	2.6146	9.67052	
-1.04632	0.908579	0.214894	-2.36006	
-8.93008	4.52538	0.415907	-42.4503	
1.40377	-0.185404	-0.373357	-13.8486	
4.06351	-0.403594	1.36988	0.142606	
-2.73367	3.63711	0.714768	-0.384972	
-0.552112	1.93652	-0.697438	0.447531	
1.09937	-2.54534	-574.06	-0.180652	
-1.38916	2.59082	-0.410192	-0.0191324	
0.312526	-0.777124	-0.231674	-0.937824	
-82.4031	-4.98604	-0.146386	-3.1683	
-1.4451	-0.91004	8.3365	-0.23529	
0.46519	-1.70108	-1.63177	-11.6825	
-2.37098	1.32916	-2.36057	-3.10993	
7.67343	-2.0916	0.972703	0.233422	
-0.0369315	-0.368892	-6.09733	-0.11104	
-1.16199	5.08651	-80.2617	0.974028	
2.39459	1.14282	0.380037	2.01518	
0.0691449	0.107929	-0.429773	1.01603	
0.940156	-1.28805	-22.2077	-19.6856	
-2.13168	-3.12011	-0.39429	-0.589263	
-0.237492	-5.93641	0.00957382	-3.25091	
1.44257	-0.371131	0.512325	-0.199618	
0.0343703	2.11293	0.348013	-0.824182	
-0.0413795	0.239456	0.423238	15.306	
0.963895	-0.450135	0.46911	-4.10288	
-2.75952	1.05474	3.24328	-4.25781	
2.18139	1.31566	-2.22794	0.0865587	
6.34969	-2.2303	2.21185	9.17124	
-0.329396	0.648458	0.668724	-0.0710038	
1.86578	1.44779	1.48643	-0.0657996	
3.65228	0.791824	-0.166916	2.61528	
0.77767	2.58569	-1.66848	0.937004	
1.05934	0.506542	-0.971372	-0.435604	
-10.0865	10.0464	-2.02265	0.100552	
0.898711	-1.41355	0.741062	1.00197	
0.242647	-0.296856	-0.709116	0.761368	
-0.360957	-5.73473	-0.115478	-3.02681	
-0.401213	-4.25588	-1.23176	-1.36786	
8.55675	11.7748	-0.845753	0.713271	
1.00324	-0.0416984	-2.9492	1.89348	
-0.052585	-1.66811	-35.7187	0.952108	
0.153411	-0.453441	-1.3193	0.451863	
-2.12859	-0.551186	-0.311731	0.0311761	
0.100174	0.808616	3.02443	0.214768	
-0.725572	0.461903	1.60938	-2.44719	
7.02459	-2.32907	0.110775	-3.64467	
-2.70288	-0.43782	-0.249209	0.404676	
-1.9714	10.3109	-2.2483	-0.854793	
0.248094	-3.18809	1.50987	0.880652	
0.731722	-0.313027	0.340061	11.5231	
-15.294	-1.33361	-1.39403	-0.161057	
-0.276793	-2.77908	0.786313	-0.449149	
-0.217628	-1.44609	-0.633336	4.40419	
-1.37197	-1.40184	-4.15783	1.58652	
-0.168352	0.377757	-3.07128	-0.0146874	
0.287302	-1.00928	3.77514	-89.2559	
4.49934	2.82446	1.31998	1.58269	
1.22047	-0.874719	4.13391	-0.266489	
-13.4993	-1.44157	-5.4625	-0.221174	
-0.0381681	-9.35888	-0.058038	0.548921	
-2.83338	6.37434	-1.37644	-68.5182	
0.259759	0.897293	-1.03787	-1.53194	
-1.30573	-0.0248637	-0.813311	0.580843	
-7.72219	-9.6691	-2.96956	1.28576	
0.000338863	-5.49671	0.776234	3.11275	
-1.47846	767.179	0.308176	-0.56563	
-1.8254	0.728331	1.11463	0.137513	
-3.72025	0.699675	1.13241	-0.441085	
-0.804269	1.59433	0.126372	-5.43587	
0.922314	-6.47732	-0.780335	-0.813394	
0.548979	-0.162432	-0.252693	0.173825	
1.10451	-0.370288	1.06633	-1.75743	
1.31261	-1.3118	0.892083	1.30791	
2.4498	-0.790761	-6.5598	-1.85443	
-0.0694805	-0.869995	0.314224	80.4578	
-0.146671	-0.32415	-1.98912	0.972106	
0.802267	0.276696	-1.50129	-0.39573	
3.60253	0.899981	-8.29831	-1.41839	
-1.29916	6.70644	-0.715643	-0.366492	
-1.26924	1.37241	0.564889	-0.0658989	
2.11121	-0.0584962	0.828914	-2.3794	
-1.36658	0.363421	0.0829694	-9.18309	
0.995999	-0.35003	-14.2515	-1.39574	
0.624994	-0.421743	0.37442	0.774777	
-0.781922	-1.47136	-7.20177	15.5103	
2.34112	0.2425	-0.353877	-4.42738	
0.427425	-2.36772	-2.29699	0.0282257	
-0.585001	13.5271	0.0112977	0.493981	
-0.608215	0.348625	-3.3399	-19.8548	
0.586654	2.63435	-9.73681	37.4666	
-0.332587	0.482222	0.0723995	-2.40579	
0.717175	-5.08925	0.613714	-0.01916	
2.448	1.05165	-10.6544	-0.153596	
0.404505	41.964	-0.256893	-0.397604	
-0.644618	0.659214	0.426696	-4.74188	
1.84438	-0.0455477	0.725452	-0.174852	
-0.698411	-1.79065	-0.742768	0.128599	
1.21101	-4.08158	0.684629	1.26727	
-0.494679	-0.297942	-2.92976	-0.182664	
0.39803	0.365107	0.282833	4.06304	
-0.123029	2.98467	0.335057	-0.310987	
-0.558244	1.02398	-4.57778	-2.91831	
1.41468	-0.425662	-0.502846	0.217847	
0.245502	2.98294	-0.0356679	2.49773	
-7.23535	-0.244948	0.882571	-0.0794226	
15.4374	-1.73439	0.319903	0.814908	
-2.39587	-0.295517	-0.558603	-0.523093	
-7.50802	2.0822	-0.0595249	0.0488591	
-0.276694	-94.9772	-0.274338	0.462523	
1.97679	-31.1601	-0.136538	0.275291	
-1.65508	-7.97813	1.80784	-0.121972	
-1.49892	0.844782	0.0578524	-0.926438	
2.09537	-0.207411	-8.64881	4.42165	
0.20569	-1.42281	-0.734742	-0.85463	
-1.40157	0.336408	-0.0368623	0.210366	
-0.554335	1.76722	-0.312013	0.859355	
0.302515	1.96726	0.470344	5.508	
-0.694187	-0.731143	-2.23097	1.25697	
1.01404	0.442843	-4.07115	0.165477	
-1.42291	-1.27854	-1.94815	2.86494	
-0.60542	-0.552775	-1.74224	-7.86674	
-0.586076	0.191989	-0.106008	-4.04655	
2.00633	-10.7924	-0.865828	1.27325	
0.326995	-2.13213	-49.5617	1.68709	
-0.300056	0.794926	0.33839	0.373304	
0.823264	-0.41154	0.350113	-0.143534	
-1.1418	2.78837	-0.686326	-3.44179	
0.53237	-0.179763	-0.182662	-0.169346	
0.909983	1.33941	1.37359	0.14474	
0.717779	-1.60647	1.02351	-2.87597	
0.865403	2.47862	-0.622101	0.396516	
-1.37865	0.273215	-17.3525	1.87656	
-1.76191	-4.11529	1.87181	-0.010059	
-0.185405	0.900102	0.0337293	-0.742104	
-0.319536	0.298122	1.39744	-5.19122	
0.132772	0.237815	4.63395	-1.68252	
0.263517	-0.94162	-0.951488	-11.3881	
-2.83455	-0.241103	0.652046	1.88076	
0.922583	1.58194	-0.34262	2.35707	
2.01792	-0.151339	-0.211929	-1.12189	
2.7911	1.55997	0.308206	-1.82061	
2.82713	-30.2338	0.512517	-0.340801	
24.9194	-0.699002	-0.0474101	-1.21872	
-0.525499	-1.96259	2.74623	0.103226	
-0.411842	-1.10458	1.00816	0.864002	
0.317138	-1.88019	-0.657622	-2.01011	
0.41427	-1.14019	-0.0920092	0.975044	
-0.0967687	0.509975	1.80628	-3.64945	
-0.595424	0.519906	-0.778824	-0.326301	
-1.01085	-6.26261	1.85542	29.309	
-0.677086	1.2155	-0.179814	-1.27183	
-0.432831	1.34748	0.376536	-0.717434	
-3.1399	-0.291396	17.0868	-0.112184	
0.326699	0.969272	-0.807125	-0.911221	
-3.86301	-1.6639	0.113837	0.269617	
-5.50402	2.31689	-0.0301168	1.77997	
-3.77715	-0.037731	2.27255	2.80223	
-0.788295	0.170419	-1.71493	0.135776	
-0.779657	0.825095	0.183042	-0.869982	
0.713721	0.876957	0.702641	0.742822	
0.138596	1.19356	-3.22093	0.453261	
-0.899369	-14.1412	-2.836	7.14533	
-0.488749	0.466309	-1.12701	-1.79296	
0.163674	-5.50182	2.02852	-0.306366	
1.11765	-0.303626	-2.07815	1.14374	
-8.40159	1.12508	0.348274	-2.82944	
3.58178	-12.3694	-1.36171	5.62508	
4.06995	0.701755	-0.0414898	0.574795	
-1.02329	-2.54479	-0.366014	16.2483	
2.72342	-1.11938	-21.4718	1.51422	
-0.343289	0.0120542	10.9499	-1.12659	
0.00202237	0.251584	0.551263	22.6353	
0.585874	-1.2113	3.39992	-0.379465	
0.000509646	1.00669	0.638737	-2.30141	
-0.392853	0.33898	0.0400618	-9.54709	
-0.407081	-2.22315	-0.699641	-0.713342	
3.58079	156.595	-1.08541	-0.577496	
-0.494091	-0.438829	-1.46177	-2.16952	
1.74401	1.14743	0.469493	-2.17164	
-0.906462	-0.0569764	-5.49958	-1.27599	
0.550732	-2.1583	-1.01768	0.139084	
-0.627671	-0.26683	-1.44123	-0.335246	
-1.32216	-2.23607	0.698832	-4.92071	
1.18368	-1.65979	1.8936	3.8766	
-1.62342	7.23798	0.84347	-0.29924	
106.865	-1.08258	0.266751	-6.01188	
0.704196	1.55857	0.625618	-1.1218	
0.384122	0.724347	-6.0605	-0.473759	
-1.76624	-10.1275	0.922524	0.288614	
558.779	-1.79506	-1.25478	-0.871927	
8.07424	-0.915802	0.0634025	-0.900712	
-8.02626	1.50428	-0.0556144	1.45202	
-9.19761	-0.386891	-0.338683	0.756024	
0.508124	11.8473	-1.2597	0.932662	
-0.688037	0.363848	0.653379	3.62164	
-0.267284	0.531861	-0.0223142	-0.272132	
0.2068	0.550079	11.0365	0.0619133	
8.22485	-0.124957	1.65456	0.389991	
1.75001	-1.01474	-0.655695	1.26423	
-0.732172	0.0754223	-0.750286	-7.49699	
0.513584	1.67853	0.473792	0.346184	
-0.798083	-0.0517304	-10.9389	0.902983	
2.12198	-1.83821	14.527	-0.16454	
-0.14208	310.022	0.541864	-0.0883565	
2.40188	1.11346	-0.340791	-1.14527	
0.649342	2.42442	1.62737	-0.277864	
4.03276	-1.00929	-0.123396	1.66888	
-3.41975	-2.74549	-2.15092	-0.127224	
-3.88706	-2.271	3.37657	-1.60383	
-1.22055	18.1206	-4.38878	1.44299	
-12.9802	-0.0296695	-0.65139	-0.0578296	
-0.245049	-27.632	1.87558	2.71953	
-0.0897756	-0.948988	0.0132286	-1.0288	
2.83435	0.598568	-3.18011	2.82177	
-7.1036	11.5624	-0.172767	0.0689643	
-2.42741	-0.368074	0.471375	-0.394004	
-1.56542	2.06793	-1.92786	0.340028	
-0.0114972	-0.950055	-1.18435	-0.650557	
-0.379795	27.0305	-0.384623	0.321561	
0.0773631	-0.828056	0.524397	9.54075	
-0.0455847	-0.692141	-0.0683404	-0.662569	
1.99396	-5.33479	2.81865	3.25859	
-127.557	0.512217	-0.492843	-0.138539	
-3.51531	-1.45596	-6.11218	0.0233431	
-0.88705	-0.0199716	1.82195	-2.90753	
2.12645	-1.04322	2.84292	-1.56109	
1.23431	2.02048	-0.865869	0.521437	
-0.983084	-1.19523	12.5892	-21.9231	
1.41528	2.77391	4.13043	0.343314	
0.927899	1.72417	5.06968	0.570857	
-0.148643	0.882794	2.33526	0.482499	
0.0551798	1.2191	0.687772	-2.64633	
-3.60243	-2.76191	0.0408586	-0.27122	
-0.240994	-3.3714	-2.8164	-33.2381	
-0.410158	-0.401114	-0.746969	-0.920275	
0.0430789	0.819618	0.0182121	2.35858	
1.35915	-4.75746	-0.303613	-1.17124	
-1.64728	1.02403	1.26609	4.06355	
-7.44855	-7.98738	0.298729	-1.24453	
3.60977	-2.12848	-24.9739	0.118791	
-0.451276	-0.337318	0.334858	1.72699	
-3.2308	2.34131	-3.97619	-3.28186	
6.88523	-2.69275	5.65278	3.31043	
-0.235299	-0.204883	6.25411	0.478368	
0.497044	-1.42279	-1.13292	2.50251	
-2.01621	3.90442	0.968895	0.533899	
-2.85688	1.03357	-5.32687	1.15248	
-34.1699	-1.0851	-1.75168	-0.84072	
0.529419	-0.0283247	0.0148024	-4.11621	
0.499356	1.67564	14.7239	2.48505	
-2.6312	-0.564632	-0.55539	-1.29955	
2.95211	-1.43864	-0.862836	3.27178	
0.4562	-4.91813	-0.713122	1.27263	
0.786118	-0.379183	-0.670783	-0.694817	
-3.83029	-1.29735	2.58235	-0.116499	
-0.520866	0.968386	-0.324002	1.22155	
-1.9412	0.916659	-0.7278	0.37627	
-0.417027	-0.125633	3.03394	0.0188382	
-7.0884	5.23462	2.44264	-5.03982	
-0.494436	-1.00123	-0.183274	1.42273	
8.81431	-0.724329	2.10685	0.0582441	
-1.92073	-0.368761	-1.3996	-1.17291	
1.24875	-0.477415	21.8834	2.13725	
-1.45365	-0.607219	-1.77496	-0.169652	
-9.06407	-3.15737	-0.419394	0.622604	
-0.962041	0.459534	2.60923	-0.48717	
-11.2512	-1.62476	6.83867	0.575382	
4.41115	2.21164	1.6525	-0.296043	
-0.157924	7.83272	-0.8788	3.01063	
0.280546	0.816569	1.21209	-1.83405	
18.4548	2.72316	0.000106548	-3.59802	
-1.63369	-0.495731	24.4703	0.0344831	
-0.841596	0.0160884	-0.761058	-0.82451	
0.707707	0.511032	0.0665478	-0.256708	
-0.301815	-0.96405	-0.807202	0.0977242	
0.989416	-3.51286	-1.22975	0.932348	
-3.36534	-0.658402	0.889057	0.082377	
-0.316824	41.9104	4.35065	-0.208278	
-81.2237	0.538445	-0.02873	0.651793	
-6.0436	-7.65174	-1.739	-0.142822	
-32.9017	-1.92817	-1.95494	2.03688	
-7.46386	-3.01373	1.18554	1.86925	
-0.335549	-0.333704	1.17124	4.44907	
-5.85754	-6.30531	-0.270368	-4.23014	
0.462112	-0.292128	-0.287778	-1.35864	
-0.559782	5.85271	-0.569711	-0.113247	
1.50538	0.332399	2.28603	0.201629	
-0.0928222	0.263649	11.9928	-0.330499	
-0.409629	5.84554	-54.3651	-0.552376	
-0.530617	0.231393	2.07108	-3.21247	
-1.73903	-50.2157	-0.229913	0.549547	
-0.370892	-0.559258	-0.20759	-0.907076	
-0.872961	0.877355	0.0146812	0.540765	
0.151557	-9.64715	2.23358	-2.24079	
0.701841	1.19185	-0.375937	1.09318	
0.876797	0.312692	-3.6428	0.851725	
-0.688719	2.2173	-0.419465	1.32795	
-3.99392	1.32849	-7.33569	0.650958	
0.529489	0.279206	-0.41781	-1.28307	
-1.34297	0.215563	0.155286	-1.74054	
-2.81606	-16.5066	-0.113273	3.87254	
0.182994	-3.61662	-0.0145933	7.78304	
0.631869	-0.663521	-0.412081	-0.229864	
-1.64259	0.505447	1.59911	0.4715	
2.02535	5.79464	1.90622	2.34537	
4.31203	3.80808	-1.07474	-0.917342	
8.25579	-1.85488	0.208704	-0.848051	
10.6569	3.37018	2.15127	1.93888	
-0.00439869	1.57712	-0.651669	-2.15937	
0.478453	9.36681	1.31112	0.473372	
-61.6267	-0.180028	-22.1308	0.36027	
-4.19586	0.406368	-0.865682	-0.928702	
0.309347	-3.11666	-1.80456	1.41526	
-2.16139	-0.606423	1.71932	-1.87786	
0.301007	4.68571	0.435003	3.0543	
-10.7406	-1.16048	13.2595	0.20607	
-2.7058	-0.412159	7.22834	-0.0550753	
2.43431	-0.474842	0.0853752	0.711679	
-1.09848	-75.5604	0.0553117	0.443445	
0.345158	0.434757	0.506496	-0.299171	
-1.03229	-0.0375556	-0.701618	0.410476	
-0.269857	1.13995	0.632729	0.78251	
0.255156	0.540196	-0.361821	0.0299659	
-0.551243	1.37824	0.272873	0.106784	
-0.117006	0.584426	0.00655132	-0.579114	
1.90629	-3.14188	-0.749476	-4.19909	
-1.46929	-1.06261	0.812373	1.6576	
3.1829	0.0787172	-0.174816	0.546138	
1.33284	-0.830919	-1.79674	-2.0903	
3.37372	1.17701	-1.91805	1.98535	
-0.645767	-7.46767	2.7544	0.316227	
0.155615	-0.435379	10.6193	-2.62901	
2.10521	-2.99729	-61.7472	-1.08171	
1.94858	-2.04898	-0.0542447	-0.371621	
0.231527	-0.392823	2.33285	0.369894	
-6.61323	0.074377	0.0937234	-12.0513	
0.109894	-0.0703567	-0.00416867	-0.577726	
-0.377403	0.469978	-21.6807	1.27346	
-4.51522	12.9608	0.393115	0.0492764	
1.48471	-1.89415	2.81374	-21.4986	
1.9806	0.544108	5.51336	0.0363725	
-0.850566	-0.51786	0.753307	-0.85608	
-5.85634	-1.85064	-2.62333	14.3792	
-0.662726	0.999526	-9.84208	-0.213932	
2.69404	-1.49689	-1.01302	6.61981	
-0.229606	10.2912	0.650782	0.823696	
-0.749811	-0.774355	1.40061	0.334528	
-1.13902	-0.399328	-0.973568	1.04127	
5.75019	-2.83805	1.15875	-0.257951	
1.80079	0.0316661	-2.43527	14.9362	
0.743651	2.29695	0.713496	-1.09598	
-12.7997	-0.335574	0.585468	0.103688	
-0.513408	2.40015	-0.493685	12.2079	
-2.09057	-1.74289	0.888903	0.19753	
-0.232815	0.278261	8.89147	-2.53058	
2.60212	-1.6189	-0.879651	-47.3141	
1.25623	-0.983621	-0.708251	1.12918	
-0.720268	0.752455	1.21963	0.212229	
3.08401	-2.27972	0.417036	-1.184	
8.62149	1.32497	0.127389	-0.102882	
1.74045	12.4864	-0.26035	-2.30616	
0.76413	-0.557047	-2.4684	5.49131	
-0.628063	-0.725757	-24.5779	3.69118	
-40.1189	0.756369	-2.44582	-0.556769	
-2.40531	50.9303	-64.1884	-0.535606	
-0.181624	24.2331	2.08877	1.16874	
-0.522702	-0.48687	4.16214	2.3788	
-0.262957	0.00892149	7.80829	0.379825	
-0.311432	15.9587	-0.390549	-19.9893	
5.73108	-1.57766	4.31456	-1.48963	
-0.218149	-1.236	-5.19698	5.16074	
-4.24153	-0.457844	5.00622	2.03342	
0.614205	-0.0482575	-0.223995	-2.74678	
-2.33708	-0.550578	2.25908	-0.655248	
-0.136122	2.64249	17.0798	1.07625	
0.62592	-0.108208	-1.32117	1.0789	
1.24438	1.29353	-1.41923	35.1483	
10.2714	2.69768	0.354487	6.88561	
0.976741	14.5487	-0.477473	1.14431	
-0.91878	8.6768	-10.0026	-4.58526	
-0.209205	1.10824	0.297024	2.75094	
0.16631	-0.471005	-1.00171	-2.30504	
-1.15713	1.92729	-0.708581	0.172272	
-7.10486	0.759338	0.00114013	0.584044	
-2.51261	29.2806	1.18121	21.6244	
-84.5562	0.149777	-2.45271	4.16614	
0.824479	-1.19518	1.30614	-0.164479	
-1.96839	0.480732	4.85536	-0.591627	
-1.03123	-0.447035	3.03774	3.68573	
12.1644	1.08167	-0.498149	-0.178384	
0.886257	1.06494	1.01519	-0.648752	
-0.806081	6.9793	0.0287019	0.734669	
-1.40915	-0.0205746	-8.53839	-0.44173	
-0.139694	-1.80368	2.72581	0.204451	
1.33205	-0.780601	6.29365	1.03352	
-1.05963	-1.78816	0.179795	4.07028	
-1.41096	-0.0960558	-0.173697	0.972113	
0.332909	-2.1094	-3.0061	0.463019	
0.330906	1.3995	-2.65134	-1.52092	
1.73468	-0.301661	-64.1851	-3.05363	
1.36552	1.33791	0.366593	-0.480965	
-0.132274	2.1517	0.605927	-3.45075	
0.661646	1.40318	3.84713	-1.59797	
0.00404045	-1.68814	2.42139	0.834067	
-10.9669	-2.94847	0.737624	-2.66286	
0.538664	-0.60049	0.246771	0.925187	
-0.957886	-2.89151	-0.683625	-0.471327	
-7.98683	1.01396	0.386922	-0.853715	
-9.01161	0.217034	1.43838	-7.34891	
-0.970407	0.0106287	1.08926	0.834902	
-0.632722	0.711261	-0.190407	-0.373929	
5.24806	-0.503354	0.3636	0.441093	
5.17024	-1.65097	-0.498675	-1.95279	
-3.55826	1.20494	1.10912	0.756863	
-1.17767	1.30664	-4.13592	0.413486	
-1.0902	-0.293442	2.45876	-1.96394	
-1.00057	6.42283	-0.949981	-0.00304602	
-10.4174	0.457013	-3.59866	0.732663	
-0.741905	0.484184	-3.11072	0.352103	
4.02209	-1.04804	-2.31591	-0.905528	
-3.52073	0.338922	-154.747	1.57842	
4.83868	2.93459	0.0184031	0.582451	
0.734404	-1.1559	1.51594	-0.254763	
0.168062	11.8092	6.0175	-11.9548	
0.686236	-0.040201	-0.76421	-0.468908	
-4.02812	4.5978	-1.06221	0.0302042	
1.57822	-0.511201	-0.402641	0.948156	
13.8928	1.63369	0.901863	3.19065	
0.932829	-3.17902	-0.709575	0.013515	
3.61926	4.56803	-0.64585	0.874058	
-0.153173	0.1824	-4.72649	-40.3172	
124.947	7.811	15.402	-5.98303	
-0.791302	-1.39049	-0.791102	-1.49376	
0.147291	-1.02359	-0.0344936	-3.47777	
-0.339835	2.22026	-3.32119	0.38758	
0.167758	-0.723979	0.116243	3.9586	
-1.09744	-0.888099	-0.949704	1.23552	
-0.36195	-1.46412	-0.44413	-1.00137	
-0.815327	0.984881	-1.52955	7.40907	
0.215281	0.960871	0.664468	1.37242	
1.1221	-5.16494	0.275672	-0.858322	
-0.175375	3.75836	0.762059	-1.40063	
-5.46222	0.0893287	-2.97557	-1.48116	
-0.246989	3.25536	23.1236	0.617312	
-19.8087	0.128272	0.927078	0.187045	
0.55045	0.270544	0.4106	-0.0830504	
0.800494	-0.0136067	0.147895	0.292437	
4.1438	-2.39649	1.77361	1.74021	
10.7434	0.774439	29.1793	2.48003	
-15.2655	-0.960578	-1.37319	0.195213	
0.313096	-0.167504	2.52667	0.101555	
-1.05245	4.47211	-1.28201	-6.14929	
0.111822	-0.741674	-0.547985	0.0935057	
-1.40988	0.0987101	6.83846	-0.886707	
8.18421	-0.0981581	-2.05518	-1.78538	
-0.00719753	-2.27406	-0.25049	-3.77358	
