N=1	N=2	N=10	N=100
0.135205	0.66823	0.549207	1.12455	
2.70294	2.42654	1.39139	0.934463	
1.04915	0.35296	0.57692	0.97574	
0.424021	0.405634	0.734695	0.891604	
0.626762	0.178589	1.12916	0.987037	
0.0088737	1.93389	0.557843	0.892455	
1.90277	0.339898	1.05694	1.04706	
0.506855	0.609274	1.51293	1.00042	
0.817363	2.27328	1.55738	0.962393	
0.0579984	1.39897	0.883424	0.935122	
0.478513	1.48201	0.998935	1.07251	
1.01944	1.23706	1.00206	1.19065	
1.6873	1.69963	0.821256	0.862802	
2.08679	1.12547	1.58047	1.01603	
0.645952	1.66609	0.620931	0.908028	
0.530831	0.507987	1.26642	1.09292	
0.0466387	1.71022	0.826621	1.18436	
2.09929	0.421211	1.17069	1.05287	
0.794602	0.799809	0.618675	1.20759	
0.55645	0.454009	0.442498	1.07413	
0.291231	1.25998	0.73303	1.06911	
0.112767	0.745522	1.54445	1.06091	
0.0570365	0.325839	1.92809	1.34401	
0.205251	2.07113	0.941536	0.986833	
0.95889	0.542189	1.05996	1.00525	
0.125592	0.967956	0.404467	0.962338	
2.60673	1.46685	1.01048	0.911569	
1.41	0.189726	0.939449	1.05652	
2.17006	2.30519	1.10911	0.919492	
0.390873	0.60395	0.795074	0.858091	
0.913338	0.899367	0.959672	1.08614	
0.252134	1.51801	1.13771	0.907184	
0.319847	0.649051	0.529816	1.03259	
1.66419	2.04502	1.7833	0.970988	
0.750884	2.54566	0.927088	0.984906	
0.600062	0.037602	1.02208	1.12167	
0.456084	0.658867	0.746113	1.06459	
0.0875477	2.04555	1.2203	0.929584	
1.69749	0.990281	0.874657	0.896802	
0.425009	0.825265	0.982557	0.843135	
0.326621	0.11553	0.890236	1.11074	
0.689875	1.30769	0.989928	0.942699	
0.66313	2.00873	0.833186	1.0382	
3.76642	0.717966	0.75757	1.0911	
0.297892	0.407136	1.07089	0.92704	
0.206414	1.78375	0.419887	1.06367	
0.127875	0.585524	0.489588	0.90474	
2.67081	0.76159	1.39912	1.05947	
0.666393	0.553891	1.04047	0.926254	
0.636012	0.712421	1.20787	0.958871	
0.472747	0.591648	0.756408	1.12062	
1.12155	1.75443	1.02441	0.860263	
0.618785	1.24772	0.856451	1.04544	
1.09186	0.198654	0.845889	0.898278	
0.442667	0.762384	0.715662	0.927705	
2.21279	0.987957	1.21602	1.01262	
2.56387	0.284098	1.59088	1.10754	
2.50507	1.67835	2.06189	0.905482	
0.768471	2.62124	0.397664	1.03319	
0.73808	1.04547	0.623383	0.959501	
2.85678	0.958616	1.10479	1.21096	
0.918038	2.99437	1.50344	1.10871	
3.19025	0.9931	1.00637	1.08069	
0.132251	0.384743	0.631105	1.12061	
2.38975	0.560032	1.12929	0.96682	
0.599893	3.4805	0.934133	0.936583	
0.311497	4.78289	0.802346	0.824957	
0.114386	1.18681	1.4575	1.28381	
0.481246	1.57212	0.886237	0.966178	
0.375933	1.32747	1.2393	1.00407	
0.103041	2.16185	0.88168	1.1055	
0.30547	0.693686	1.18036	1.13321	
0.214715	0.303944	0.758695	0.997821	
0.183327	0.558616	0.707619	0.873973	
2.57841	2.74377	1.01635	1.35485	
1.33665	1.25499	0.945699	0.956322	
1.76903	1.14351	1.12779	1.19702	
0.0440868	0.0119626	1.09244	1.24508	
0.0340385	1.49432	0.915334	0.901872	
0.515373	2.01804	1.02828	1.02453	
1.632	2.63967	0.674543	0.989848	
0.519208	0.253049	0.958662	1.02581	
0.415459	0.353337	1.42324	0.851818	
0.726934	0.948725	1.41739	1.12352	
2.82282	1.05745	0.533481	1.00518	
0.0615884	0.75346	1.12797	1.02941	
1.94291	1.21674	0.731295	0.895285	
4.40265	0.142627	1.56744	0.914163	
0.882428	1.34314	1.67368	1.02723	
0.544532	1.05123	0.953548	0.858742	
0.265851	0.377339	1.39667	0.976695	
2.03921	0.103592	0.957487	0.961351	
3.05733	3.17083	0.631471	1.10147	
0.0700727	0.234364	0.950973	1.00292	
0.76861	0.143501	0.68642	1.22661	
0.293563	1.21324	0.968564	1.01326	
1.5029	0.603062	1.10216	0.963598	
0.813006	0.677682	0.879195	0.931838	
2.10702	0.241724	1.05569	0.830582	
0.255889	0.688679	0.99531	1.07671	
0.21565	0.938022	1.38235	1.06634	
2.95149	2.52627	1.3166	0.979326	
0.445425	0.846463	0.905044	0.963933	
0.68119	0.203637	1.36209	1.02095	
0.481689	1.53327	1.14532	0.893458	
3.34273	0.950874	0.763235	0.974723	
0.884034	1.55489	0.351828	0.970051	
0.936342	1.50627	1.31827	1.09842	
0.929953	0.464928	0.932863	0.883848	
0.237716	0.141852	0.8307	1.09975	
1.03161	0.386019	0.862819	0.988725	
5.21868	0.573634	0.968281	0.97459	
0.83691	0.50288	1.58924	0.895999	
0.939527	2.19627	0.898472	0.88317	
0.432901	0.400262	1.31883	0.794321	
0.742602	0.602307	1.16545	0.977993	
0.765761	1.46365	0.862981	0.933457	
0.0795	2.36456	0.866989	1.11085	
2.70033	0.446782	0.68133	1.08084	
1.49074	3.42774	0.80629	0.927777	
1.97906	0.909293	1.59059	0.941393	
0.207994	0.828984	0.921583	1.03428	
0.45311	0.321847	1.0223	1.04054	
2.40624	0.550608	0.841631	0.978918	
1.98905	0.446465	1.06951	1.05385	
1.53085	0.257355	0.683926	1.08963	
1.56744	0.817979	0.972601	0.926991	
0.194129	0.63216	1.42695	1.08895	
0.787042	0.478133	0.75781	1.03712	
1.00911	0.79955	1.27913	1.09819	
0.0670158	2.00255	0.714029	1.02445	
2.60887	0.812582	0.826254	1.0153	
0.545282	0.659895	0.774985	1.01637	
1.1683	0.876397	1.16841	1.0369	
1.47373	0.240847	0.713618	1.16299	
0.0217535	0.927133	1.35369	0.787142	
0.293434	0.876288	1.47935	1.1283	
0.151308	0.429617	0.575029	1.00002	
1.93321	0.320965	1.40743	0.813401	
0.157293	1.52909	0.715213	0.953434	
0.907616	0.488398	0.95558	0.909265	
1.36711	0.730462	0.732092	0.805316	
0.16569	0.762593	0.882618	1.17109	
0.453511	2.23311	1.2016	0.965407	
0.92586	1.38561	0.910503	1.0449	
0.0333358	1.16759	0.958409	1.00992	
1.1702	0.0290144	1.32096	0.918616	
0.0764188	0.458987	0.62174	0.996535	
0.0566199	0.766361	1.54772	0.984929	
0.319423	0.442731	1.01048	1.02159	
1.06456	1.36528	1.14306	0.984519	
2.17294	1.32875	0.90556	0.800455	
0.453206	0.237644	1.48958	1.0099	
0.755008	0.838009	1.60664	1.1036	
0.432441	0.792431	0.437108	1.19485	
0.0767266	0.143474	1.44407	0.964269	
0.763576	2.04892	0.987977	0.928371	
0.501305	1.18488	0.948128	0.79031	
0.589987	0.971536	0.937055	1.09051	
1.11678	0.885159	1.00752	1.08919	
1.00233	0.665858	0.708284	1.15119	
0.143389	0.964874	0.7651	1.02362	
0.54643	2.41708	0.871537	0.821045	
0.783617	0.23912	0.634336	0.972394	
1.92743	0.245699	1.04836	0.935142	
0.142672	0.0913248	0.770498	1.00235	
0.713922	0.584721	0.881142	1.0334	
0.731537	1.09815	1.13864	0.97398	
0.386914	2.06474	0.754766	1.11269	
0.634995	0.571279	0.9435	1.08763	
1.15486	0.69068	0.713549	0.845131	
1.1362	0.548098	0.916333	0.967893	
0.600444	0.285161	0.499587	1.04207	
0.067203	1.4166	0.726715	1.25197	
1.23289	0.856812	1.37389	1.14186	
3.28988	0.693365	0.743256	0.957205	
0.323095	0.457474	0.97971	0.880208	
0.807444	2.15623	0.878717	0.998898	
0.0262946	0.886513	0.665169	0.980505	
0.420319	0.71443	0.899829	1.0001	
0.00292704	0.795137	0.387936	1.13318	
0.496382	0.345575	0.772877	1.16972	
1.14129	0.852614	1.13217	0.982759	
0.0293842	2.77685	0.952645	1.00793	
0.499652	0.448939	0.866129	0.922414	
1.74102	0.282179	1.50083	1.1484	
1.3014	0.629461	1.33742	0.777072	
0.49367	0.505218	1.42748	1.12718	
0.0573562	0.795961	0.565097	0.954956	
0.802329	0.460597	0.841132	0.860989	
0.188956	2.57318	1.14682	1.00448	
0.11135	1.19288	0.787018	0.969136	
0.184307	0.146363	0.708873	1.02779	
2.0241	0.427384	0.92051	1.01385	
0.775429	0.478304	0.607029	1.0449	
0.44917	1.39779	1.13097	0.995806	
2.6623	1.71652	1.07249	0.924988	
2.20253	1.90525	1.05367	0.963343	
0.367315	1.47305	1.13436	1.17059	
0.730979	1.50656	0.891717	1.02545	
0.389174	1.35544	0.895624	0.766008	
0.6602	0.270141	0.907986	1.12225	
1.88481	0.725297	0.781944	0.951351	
1.21895	0.973126	1.0046	0.918832	
1.00566	0.20128	1.042	0.951532	
0.634784	0.575323	1.1515	0.90231	
1.99341	0.398908	0.810413	1.16308	
0.22109	0.816112	0.850327	0.972301	
0.425001	1.3534	1.26737	0.80694	
1.17663	1.05889	1.40039	1.10246	
1.99823	1.33217	0.538742	0.833927	
0.797448	1.33006	0.908631	0.886001	
0.0264738	0.741546	0.717815	0.988162	
2.7828	1.25725	1.17356	1.00515	
1.17801	1.64765	0.542455	0.839829	
0.409752	0.460789	0.895251	0.865995	
0.115259	2.74316	0.907205	0.910889	
0.514428	0.825825	1.03016	0.905538	
1.84378	0.813823	1.70761	0.873326	
1.37402	0.927755	0.687171	0.981712	
0.0399069	2.15847	0.791808	1.04839	
0.307301	0.114684	0.832398	1.08249	
0.0775573	1.52235	1.4442	1.16963	
0.154103	2.02527	0.92974	0.883428	
0.0270461	0.251681	0.641649	0.954885	
1.45394	0.474558	1.09068	0.990552	
0.0350601	1.07314	1.30629	0.992177	
0.108545	0.585421	0.873477	1.05273	
0.532788	3.7723	1.2267	0.985773	
0.485236	0.348537	1.54122	1.12963	
0.0271557	0.947054	1.48912	1.04639	
1.20326	2.11163	0.560086	1.00709	
1.22401	0.655291	1.45375	1.04106	
1.37983	1.39483	1.42232	0.942581	
0.419072	0.93481	1.34529	1.04706	
1.48315	1.07534	1.61198	1.0514	
0.0817883	2.4471	1.10071	0.859849	
0.0793327	0.420096	0.856287	0.943024	
0.392267	2.34844	1.51776	1.05553	
0.64449	0.703502	1.02901	0.891656	
0.59735	0.197314	0.816352	0.895411	
0.130234	0.597303	0.68416	0.919877	
0.506999	1.50458	0.597242	0.92869	
0.556646	1.5777	0.562754	0.987548	
0.102124	1.58611	0.734028	0.931113	
3.11706	1.19904	0.575661	0.927947	
0.470858	0.758121	0.799564	0.963827	
0.41116	0.389738	0.951437	0.882908	
0.824332	0.37071	1.79313	1.12335	
4.00559	0.458586	0.810893	1.02651	
0.245497	1.42044	0.915281	0.940789	
0.169688	1.07747	1.54059	0.965631	
2.14527	0.574853	0.707511	0.932848	
0.195059	0.634847	0.531862	1.03315	
3.10963	2.40639	0.981273	0.811699	
1.91476	0.62206	0.519164	0.729355	
3.96114	0.932166	0.725404	1.00049	
2.43092	0.362571	0.467782	0.870732	
0.651178	0.500784	1.10958	0.915595	
0.159602	0.214377	0.611819	0.919433	
0.383069	1.4588	1.17555	0.848647	
0.415447	1.0375	0.975347	1.14894	
0.341238	1.11238	0.949606	1.11619	
0.345312	1.08975	1.06249	0.940888	
0.605771	0.851743	1.30419	1.0268	
0.237768	1.04157	0.650205	0.952798	
3.25494	1.47751	0.82377	1.04838	
2.042	1.3321	1.55701	0.932378	
0.383886	1.79935	0.737359	0.873701	
0.206899	0.550178	0.522687	1.01855	
4.41899	1.05091	1.65665	0.881064	
0.0973977	1.46232	1.64154	1.00926	
0.184539	0.141638	1.02198	1.09318	
0.000458922	4.70366	0.798466	0.870161	
1.49505	0.372563	0.794574	1.14925	
2.96426	0.631156	0.577124	1.06089	
0.543817	2.98472	1.34511	1.01733	
3.34333	1.03881	0.733616	0.97559	
2.7476	2.03763	0.810167	1.05064	
0.78724	0.466398	0.497385	1.0331	
0.846246	2.01895	0.855083	0.949195	
1.08814	0.937965	1.09349	0.912383	
0.884139	0.820248	0.96943	1.01319	
6.60507	0.234006	1.31309	0.920957	
0.0185635	0.624039	0.772916	1.09207	
1.50975	0.46634	1.26552	1.11603	
0.466337	0.981656	0.748263	0.899316	
0.177259	0.4271	1.63977	1.15653	
2.99918	0.296383	0.728092	1.03873	
2.22495	0.748246	1.39114	0.886475	
0.293402	0.732216	0.657147	0.881615	
0.703191	2.9488	0.81016	0.927154	
0.0570767	0.323458	2.1209	0.997591	
2.72864	1.05362	1.08098	1.0795	
0.141527	0.367984	0.866353	0.965593	
0.907111	0.708823	1.3569	1.15874	
0.310364	0.741184	0.618127	1.16952	
0.893208	1.6926	1.21619	0.95156	
0.0323189	0.73133	0.679323	0.879347	
0.3389	1.26463	1.28108	1.00028	
0.10251	1.15674	1.22144	0.980663	
0.0948712	0.196925	1.1375	0.935225	
0.313849	0.384583	1.41682	1.1542	
0.0171491	0.957227	0.731572	0.979174	
1.22332	0.481144	0.447842	1.23227	
0.0909966	0.79258	1.07356	1.21059	
1.55671	0.851898	0.846667	0.903621	
0.34226	0.462253	1.07072	1.05083	
0.0630542	0.90193	0.802608	0.956679	
0.0941859	1.32591	0.639179	1.11673	
0.165734	0.332802	0.624111	0.984829	
1.08268	0.989185	1.13286	0.941861	
0.613299	1.7659	0.682476	0.927689	
0.639201	1.94354	0.609333	0.949251	
0.868428	1.97205	0.54383	1.00379	
0.315072	1.07345	0.89467	1.06655	
0.138791	1.15391	1.35246	1.01683	
0.783687	1.55395	2.42328	0.79016	
0.66746	0.245874	0.523475	1.1653	
1.16389	1.35593	0.946512	1.09275	
0.430989	0.494452	1.43294	0.942879	
0.598502	0.601946	0.472201	1.03092	
0.384106	0.489981	0.77976	0.91027	
0.738405	1.59358	0.516503	1.02847	
1.60923	1.28693	1.04736	0.921033	
1.03283	2.03582	1.21326	1.07731	
1.23665	0.309829	0.491374	0.938891	
0.97762	0.502868	0.59668	1.02138	
0.0958254	0.521243	1.27569	0.959744	
1.7325	0.51915	1.19662	1.03975	
0.374583	0.419125	1.77823	0.947839	
4.29305	0.614066	0.846154	0.861445	
0.596141	0.217557	0.632685	1.01326	
0.342754	0.503535	1.31283	1.06633	
1.26429	3.14269	1.13236	1.18905	
0.723696	1.23182	0.861407	1.05446	
0.17711	0.542014	1.15546	1.07978	
1.13267	0.905979	1.0351	0.933765	
3.38978	0.677139	0.722092	0.966246	
0.035819	0.374461	1.0761	1.10781	
0.375955	0.980947	0.920927	0.970209	
0.454476	1.03984	1.60371	1.08109	
3.65522	1.55969	1.13435	1.07026	
0.508729	2.05041	0.841371	1.15167	
0.991941	0.285288	0.920524	1.11588	
0.620546	0.701458	1.04333	0.903661	
0.0892931	0.354582	1.31532	1.08516	
1.69106	1.72497	0.373306	1.05274	
0.432523	4.50904	0.283605	0.940572	
5.42501	1.291	1.35505	0.939847	
1.19104	0.88725	0.987186	1.05465	
2.61474	1.83572	0.714776	0.866788	
0.78888	0.192341	0.898789	1.22376	
0.592974	0.714746	1.1413	1.00609	
2.15509	2.59678	0.915078	1.02918	
0.408271	1.78221	0.660322	1.068	
0.0944371	1.13361	1.01979	1.01361	
1.42539	1.27948	1.30517	0.986285	
0.0324567	2.59937	1.27804	1.08027	
1.90416	2.01865	0.526831	0.989887	
0.00866226	1.93816	1.22919	1.03894	
0.843535	0.782481	1.4072	1.00484	
0.0605137	0.973974	0.856457	0.857488	
0.606474	0.667099	1.51607	1.08617	
0.302558	0.405123	0.94327	1.27175	
0.176519	1.02997	1.31218	0.980586	
2.52411	0.999503	1.50252	0.907684	
1.07835	0.126451	1.50742	0.959144	
0.535724	0.575678	0.526794	0.983359	
0.416438	1.38812	1.10182	1.07404	
0.0883343	1.70924	1.06281	0.962882	
0.97996	0.586348	1.12497	1.05509	
1.50145	0.661928	1.45742	0.977421	
0.246118	0.50816	1.28788	0.994715	
1.05103	0.653764	1.30672	0.990636	
2.51719	1.82793	0.610519	0.938152	
0.00727144	0.723417	1.41024	1.12601	
0.460691	0.612858	0.839903	1.01893	
0.310527	0.47226	1.17621	0.977724	
0.811919	0.513398	0.670214	1.02664	
0.583147	0.316641	0.438365	1.02103	
1.24566	0.986271	0.459506	0.971165	
0.0615629	0.708528	1.0685	1.07373	
1.73178	0.817502	1.0321	0.987001	
0.517979	2.02322	0.650423	1.09681	
0.129214	1.43156	1.36771	1.11987	
0.00887507	0.0360758	0.686902	0.895539	
0.0661794	0.993195	1.42004	0.937071	
1.05529	1.77242	0.337918	0.878607	
0.888941	1.58217	0.589285	0.904736	
1.35495	0.608499	1.17423	1.02159	
0.0975644	1.03607	0.804015	0.778386	
0.629576	0.525756	1.38376	1.00047	
1.47925	1.15037	1.21411	1.0455	
0.288648	0.713959	1.15788	1.04276	
0.0565699	0.527289	1.16905	1.02207	
0.372175	1.30818	1.20522	1.15721	
0.0430754	1.06924	0.80825	1.05371	
1.19094	0.632407	1.11264	1.06947	
1.20612	0.969562	1.03136	1.08987	
0.903534	1.02481	0.935441	1.04135	
0.60622	0.605248	1.12422	1.02729	
0.100758	0.201703	1.03873	0.934396	
0.0459127	0.855204	1.56868	1.10741	
0.19317	0.103792	1.58403	1.01928	
0.143955	0.300656	1.10751	0.876178	
0.52142	0.70573	1.42003	1.05442	
2.2187	0.339284	1.00345	0.924179	
0.388533	0.814249	1.35268	1.15756	
1.72187	1.16766	1.07854	1.09152	
0.291044	0.250503	1.04239	1.01163	
1.23138	0.797211	1.34382	1.00929	
2.73895	1.17725	0.773128	0.86431	
0.285103	2.02686	1.0042	1.10149	
0.719051	0.46953	0.529706	0.939413	
1.18464	1.1175	1.66555	1.01075	
3.03009	2.14897	0.834386	1.18148	
1.06862	0.327909	1.00957	0.976812	
0.113259	0.312897	1.03266	0.948736	
1.37899	0.479966	0.786523	1.04828	
0.597247	0.311087	0.571471	0.828305	
0.406895	1.41348	0.871906	1.06768	
2.71091	1.01679	1.03085	1.05378	
0.678401	0.506446	0.975371	0.942517	
2.0453	1.07992	0.922587	1.05223	
0.308164	0.0934175	1.02779	1.06242	
4.21502	0.835631	0.99187	0.934576	
1.99938	0.542537	1.03355	0.927806	
1.51012	0.515778	0.64825	0.830406	
1.37286	0.629137	0.899836	1.24896	
0.870596	0.629325	0.743978	0.932969	
0.358095	1.1088	1.16299	0.966764	
0.187274	1.54089	1.07682	0.953359	
0.811088	0.519755	0.846797	1.06609	
0.627257	0.706529	1.03457	0.994906	
1.43136	0.162828	1.22696	1.01769	
2.23567	1.05077	0.900927	1.01399	
0.693232	0.323176	1.17437	1.125	
1.05725	2.03335	0.708743	0.765728	
0.17718	1.37545	1.46106	0.829727	
0.281404	0.830236	1.22051	1.097	
0.110787	0.331799	1.57684	1.04161	
0.656977	1.23644	0.979694	1.28433	
5.59967	0.267826	0.698778	0.885161	
0.310549	0.346746	0.768683	0.966408	
5.11667	0.541823	1.37498	0.98017	
2.02548	0.304978	0.941669	0.966577	
0.752682	0.787045	1.1716	1.03146	
0.13759	0.406144	0.910391	1.14707	
0.0576156	0.563276	0.820803	0.913153	
0.46067	0.29721	0.76681	0.880236	
0.0255878	0.214003	0.660403	0.923098	
3.31086	1.28138	1.30816	1.09769	
1.05457	0.691878	1.01125	0.938368	
0.00634582	0.14698	0.433124	0.848131	
0.98962	2.72335	0.587548	0.991051	
0.72606	2.41663	1.18749	0.968146	
0.587513	1.36206	1.08228	0.984573	
0.0325054	0.477287	1.24867	0.891586	
0.00870763	0.242934	0.911032	1.06859	
0.27584	1.27141	1.14348	1.17537	
0.72707	0.700494	0.877733	1.03644	
0.911693	0.273552	1.17221	0.977364	
1.03255	0.200877	1.21589	0.920396	
0.993395	0.465766	1.00676	1.0009	
0.665015	1.3341	0.859431	1.12351	
2.63012	1.57314	1.11682	1.11409	
2.22082	0.767759	0.993413	0.902091	
0.275374	0.592344	1.47929	1.25833	
0.990453	1.74657	1.23347	0.911058	
1.33374	1.22763	0.71662	1.17123	
0.0521551	0.59341	1.10576	1.08137	
0.480259	1.528	0.843954	0.873628	
0.660195	1.42883	0.765095	0.910209	
1.26819	1.07334	0.731458	1.06577	
1.93816	0.853671	0.862981	0.887085	
2.09789	0.971818	0.977268	1.06698	
3.33777	1.36567	0.951958	0.789508	
0.935565	1.56128	0.684393	1.13368	
1.05207	1.18777	1.00079	1.07141	
1.04685	2.24304	0.907604	1.06375	
0.38215	0.850845	0.836628	1.19671	
0.10221	0.936244	1.18592	1.00706	
0.802333	1.29819	0.970649	0.981765	
1.18179	0.517603	1.08501	1.01205	
2.19881	1.74002	0.895674	1.12413	
0.825195	0.773486	0.466661	1.01251	
1.33973	0.153808	1.29629	1.05173	
2.15878	0.419326	1.1445	1.03605	
4.36424	1.32909	0.795403	0.968247	
0.807396	2.27623	1.3604	1.05214	
0.663821	0.543329	0.751433	0.931157	
0.141987	0.752695	0.736329	1.03554	
0.505908	0.35383	0.922639	1.05453	
0.38235	1.07916	1.63591	1.02322	
0.517847	1.36676	0.536956	0.887435	
1.4355	1.02175	1.12356	1.082	
0.426791	2.32456	0.905714	0.995808	
1.04919	1.12614	1.04644	0.976411	
0.979483	0.757439	1.02816	1.33003	
0.596012	1.20966	0.723812	1.0378	
3.24269	0.979766	1.48443	0.964931	
0.263333	0.649061	0.770194	0.907202	
0.291618	0.517354	1.26626	0.941607	
0.113634	1.53775	0.688991	0.994325	
0.0736713	1.95925	1.37459	0.946334	
1.31183	1.58523	0.455062	1.06792	
0.994078	0.462254	1.44059	1.06133	
0.345948	2.77943	2.05632	0.992297	
0.722241	0.445364	0.918997	0.98629	
0.622745	1.58473	0.762014	0.968533	
1.38222	1.73351	0.782091	0.976344	
3.23212	1.19731	0.617226	0.896865	
2.47962	1.52276	1.46489	1.16099	
3.09489	1.29527	0.995575	0.923992	
0.180843	0.393492	1.28423	1.0102	
2.19876	0.145716	0.968156	1.02218	
0.00479315	0.581004	0.586271	1.09388	
0.411137	0.363612	0.918771	0.933826	
0.0630345	0.315685	1.19109	0.98901	
0.330935	0.331229	1.4477	0.938073	
0.996728	1.57725	0.871034	0.816765	
4.80337	0.217363	1.08	0.8762	
0.656838	0.629791	1.21453	0.913332	
1.18098	0.973956	2.13796	1.11189	
0.0433975	0.919791	1.00429	0.924208	
0.235524	0.267608	0.714507	0.957798	
0.886891	2.5567	1.02039	1.0167	
0.792436	0.561823	1.06939	1.04834	
0.304541	1.39473	1.50531	1.13123	
1.69254	1.40244	0.768708	1.09206	
2.0956	1.44756	0.761663	1.05505	
0.488353	1.45009	1.17252	0.974149	
0.597864	1.20498	0.41072	1.02825	
1.45183	2.60017	0.970601	0.991878	
0.459518	1.33324	0.96139	0.852995	
0.309262	0.716842	0.921992	0.858788	
0.305205	0.45011	0.804037	0.93769	
0.989705	0.466034	0.493538	1.19944	
1.41053	1.55476	0.551031	0.89527	
0.199324	0.945989	1.18483	1.03537	
4.23294	0.622081	0.730931	1.15472	
1.54861	2.15413	1.69472	0.988932	
0.323624	1.29854	0.597191	0.940153	
0.36514	0.0830558	1.69043	1.1906	
0.891264	0.124641	0.631094	1.05899	
0.139786	1.55557	0.825536	0.872595	
1.5644	0.975815	1.16285	1.03602	
0.709991	1.41612	1.12108	1.023	
0.180532	1.76626	1.85935	0.975111	
0.195894	1.86964	0.928601	1.17571	
0.351249	1.9542	1.21503	0.942021	
1.78614	1.46312	1.20056	1.14251	
0.00214609	1.379	1.25113	0.989775	
0.118763	1.02406	1.2195	0.950616	
0.203863	1.05313	0.862756	0.899764	
0.48979	0.260413	0.542682	0.957605	
3.08497	1.98873	0.840521	0.993438	
0.331484	1.10773	0.839899	1.00421	
0.274135	1.70419	0.726675	1.03368	
1.02557	1.37477	1.34084	1.07342	
2.75126	0.0409901	1.50184	1.07483	
0.975656	0.547447	0.953384	1.12187	
0.21782	0.275293	0.864601	1.15148	
0.00463118	0.928608	0.641285	0.805596	
0.131388	0.0797976	1.26036	0.882953	
0.494883	0.474801	0.852379	0.990458	
0.0433728	0.562207	0.843175	0.966079	
1.23529	3.48722	0.820267	0.925459	
1.2655	0.516782	0.97267	1.16536	
2.0517	0.927362	1.0299	1.08854	
2.9537	0.406463	0.597263	1.13276	
0.487382	2.02058	0.865734	1.05451	
0.333117	0.669508	0.776526	0.910889	
1.23624	0.903502	0.819418	0.837466	
0.242607	0.70601	1.02877	0.943178	
2.17108	1.06239	1.21983	0.968898	
0.563386	0.33751	1.14856	0.907912	
0.537449	0.645045	0.954138	0.861548	
0.0896905	0.164904	0.657188	1.14181	
0.510224	0.552167	0.954899	0.925371	
0.0224663	0.814021	0.679438	1.08714	
0.052488	0.31821	0.499128	0.938431	
0.195949	0.670279	0.775875	0.926177	
1.73922	1.46279	1.22827	0.936716	
0.701173	0.407193	1.03024	0.931164	
0.247859	1.11157	1.14419	1.00181	
0.0843475	0.162835	0.63833	0.980581	
1.60957	0.213509	0.570599	0.872399	
0.158417	0.301288	1.74841	1.01138	
0.00854618	1.20574	1.18476	0.928444	
0.0156959	1.24779	0.835816	1.05788	
0.626937	0.859009	0.912255	0.841682	
0.0249992	0.616049	0.872785	1.06261	
1.16987	0.130822	1.38361	0.919079	
2.30684	1.58754	0.975282	0.794699	
0.715134	1.80483	0.948511	0.991501	
1.73915	1.22584	1.16191	1.03445	
0.663957	0.4665	1.07784	0.890867	
1.29212	0.460523	0.941287	0.97829	
1.18496	1.44341	1.18807	1.02362	
2.26677	1.24062	1.6787	1.07221	
2.7933	0.564909	0.408881	0.970906	
0.458009	1.53201	0.900865	0.953267	
2.75744	0.578675	0.940983	1.01181	
0.482345	1.3276	0.964722	1.07469	
0.0900148	1.51391	1.22244	0.898107	
0.235204	0.846071	1.80857	0.880579	
0.132894	1.39058	1.04437	0.981561	
0.329717	1.8824	0.843166	0.937702	
0.218849	0.586294	1.71592	1.03127	
1.78029	0.559546	1.1202	1.14547	
1.24704	2.54167	0.901831	1.08748	
1.1108	1.07572	1.38188	0.904131	
0.10104	1.04681	0.88201	1.00737	
0.185865	1.60839	0.457189	0.90912	
0.519378	0.322673	1.34821	1.02752	
0.29601	0.855106	1.46915	0.991854	
0.764437	2.14325	1.3404	0.926708	
1.39439	0.621821	1.22317	0.890965	
0.0102814	1.71271	0.605677	1.08585	
0.27693	0.747854	0.847151	1.08449	
0.790427	0.634725	0.970466	1.10744	
0.98038	0.464202	0.845102	0.878863	
2.27826	0.265972	1.55935	1.09568	
