N=1	N=2	N=10	N=100
0.831608	0.530428	0.543383	0.508004	
0.00637689	0.142065	0.366737	0.494299	
0.50914	0.537168	0.729764	0.557477	
0.512963	0.107346	0.493225	0.498216	
0.034571	0.608977	0.343652	0.503811	
0.261888	0.4412	0.47954	0.478219	
0.91328	0.787411	0.41811	0.484647	
0.0508791	0.677262	0.529363	0.489561	
0.00463668	0.320927	0.622653	0.502291	
0.954813	0.267251	0.384375	0.507611	
0.57203	0.377767	0.334581	0.516308	
0.974148	0.827621	0.552004	0.502088	
0.03125	0.637666	0.465738	0.466722	
0.202552	0.114718	0.511271	0.504484	
0.855702	0.404242	0.625224	0.520975	
0.92373	0.546994	0.648355	0.484314	
0.29509	0.410407	0.292756	0.52953	
0.0517225	0.477159	0.621652	0.46081	
0.562947	0.356083	0.417772	0.458564	
0.114458	0.53974	0.536875	0.503192	
0.0548405	0.915017	0.421763	0.531144	
0.958516	0.650125	0.55902	0.495671	
0.884201	0.305439	0.518222	0.487774	
0.50498	0.393976	0.530508	0.509984	
0.910676	0.711104	0.325451	0.466804	
0.416653	0.416004	0.536927	0.478436	
0.523648	0.512412	0.525435	0.491861	
0.543138	0.536097	0.533622	0.478849	
0.139041	0.301385	0.536019	0.538992	
0.532903	0.284592	0.514515	0.510443	
0.648627	0.785905	0.56077	0.51815	
0.761379	0.46569	0.592643	0.49598	
0.108978	0.0373241	0.417324	0.548693	
0.288738	0.661406	0.608214	0.477394	
0.450941	0.740386	0.481496	0.534909	
0.617941	0.528915	0.416558	0.459425	
0.101931	0.355446	0.404172	0.498004	
0.881473	0.518107	0.358917	0.489343	
0.853076	0.807035	0.392337	0.543695	
0.452635	0.727503	0.369665	0.494306	
0.583789	0.147941	0.666105	0.513866	
0.516598	0.552925	0.593079	0.457508	
0.846034	0.615903	0.416086	0.54389	
0.217838	0.137786	0.597296	0.508914	
0.770366	0.461069	0.533215	0.519615	
0.526217	0.223222	0.521765	0.492207	
0.457911	0.472273	0.546922	0.544321	
0.0663863	0.355251	0.620276	0.500374	
0.867054	0.552721	0.557835	0.546906	
0.0113549	0.239304	0.514737	0.541794	
0.0582654	0.601439	0.490974	0.467649	
0.0827223	0.473516	0.532534	0.493348	
0.86309	0.591253	0.499573	0.48199	
0.237124	0.522885	0.330239	0.518569	
0.0187326	0.315235	0.387765	0.497005	
0.929865	0.502895	0.528179	0.482811	
0.464771	0.593568	0.520719	0.471604	
0.731808	0.712118	0.501225	0.567083	
0.372497	0.631934	0.680805	0.489164	
0.294499	0.446313	0.401533	0.506287	
0.435449	0.421382	0.560507	0.536591	
0.0299023	0.557581	0.563514	0.507984	
0.522701	0.717152	0.330473	0.459848	
0.431061	0.65495	0.600475	0.488473	
0.0799076	0.807906	0.403837	0.474943	
0.92507	0.581817	0.411557	0.534495	
0.0023389	0.553343	0.390016	0.537451	
0.36263	0.820926	0.327222	0.530794	
0.204635	0.687694	0.543783	0.507078	
0.2254	0.813758	0.596512	0.478618	
0.326762	0.422765	0.535597	0.472143	
0.264595	0.830395	0.490712	0.511498	
0.972709	0.452491	0.51624	0.508954	
0.687817	0.465415	0.514825	0.57319	
0.926766	0.724753	0.481367	0.465827	
0.953384	0.560822	0.503175	0.482438	
0.552861	0.745417	0.505427	0.524858	
0.00209368	0.361341	0.611874	0.528855	
0.60898	0.151124	0.635279	0.480296	
0.287463	0.486836	0.624838	0.522922	
0.268509	0.312027	0.614296	0.510594	
0.442551	0.593383	0.545183	0.529733	
0.845581	0.309832	0.563149	0.49911	
0.565717	0.148072	0.401957	0.548046	
0.546923	0.214644	0.485234	0.476022	
0.746011	0.648878	0.578522	0.548083	
0.113305	0.700096	0.417191	0.513726	
0.927197	0.180698	0.584073	0.480015	
0.845432	0.5381	0.352502	0.517757	
0.640106	0.606554	0.437759	0.519296	
0.429568	0.373199	0.428198	0.494111	
0.407858	0.3351	0.578659	0.480065	
0.916103	0.410591	0.404528	0.449916	
0.563019	0.43066	0.539713	0.529217	
0.899748	0.720733	0.522576	0.494042	
0.129955	0.871259	0.599525	0.512169	
0.31913	0.259973	0.415301	0.46253	
0.903912	0.502168	0.557502	0.483851	
0.50406	0.362172	0.458951	0.494461	
0.367365	0.679016	0.446665	0.486569	
0.596374	0.438503	0.440535	0.490038	
0.566454	0.450947	0.522999	0.466922	
0.306089	0.489985	0.523787	0.515034	
0.568417	0.71339	0.539136	0.542796	
0.588982	0.579941	0.52482	0.450726	
0.923323	0.301421	0.365042	0.516392	
0.830051	0.394175	0.508871	0.502538	
0.293603	0.228775	0.491034	0.512082	
0.177408	0.392031	0.476554	0.493423	
0.988626	0.686192	0.479057	0.521933	
0.383863	0.537595	0.530348	0.490234	
0.249357	0.765867	0.418327	0.484393	
0.419928	0.311989	0.471753	0.499739	
0.682621	0.249204	0.520665	0.489143	
0.734873	0.484937	0.541666	0.507982	
0.825211	0.379921	0.49812	0.504552	
0.379873	0.527533	0.66697	0.475163	
0.787745	0.246951	0.375888	0.493236	
0.690529	0.385361	0.431097	0.539024	
0.768111	0.249173	0.741493	0.496544	
0.606394	0.443634	0.443988	0.464699	
0.0791022	0.219978	0.409524	0.487617	
0.994828	0.442455	0.455806	0.48401	
0.696381	0.181225	0.518351	0.558988	
0.544059	0.0953218	0.57099	0.510156	
0.232412	0.466949	0.519383	0.516298	
0.501355	0.434278	0.213622	0.541461	
0.252134	0.318728	0.482292	0.544322	
0.399513	0.796874	0.429896	0.485914	
0.637953	0.492016	0.478257	0.461289	
0.0850814	0.61655	0.34296	0.549448	
0.844352	0.272049	0.442379	0.498379	
0.0268404	0.692487	0.498823	0.504661	
0.94382	0.257546	0.640829	0.486955	
0.248701	0.687433	0.510766	0.516255	
0.518241	0.776527	0.536437	0.487175	
0.0761232	0.235321	0.550565	0.548508	
0.873399	0.165516	0.405199	0.49555	
0.187497	0.533668	0.425048	0.476132	
0.716781	0.648806	0.559056	0.497729	
0.382549	0.5605	0.578877	0.475705	
0.0613813	0.481627	0.386432	0.496948	
0.303016	0.0238594	0.407561	0.47551	
0.138048	0.226182	0.531488	0.476079	
0.787799	0.510634	0.52758	0.518168	
0.874949	0.738395	0.383406	0.548533	
0.184998	0.661442	0.485698	0.538027	
0.94125	0.103393	0.577037	0.507156	
0.244303	0.684431	0.494391	0.506844	
0.570542	0.401734	0.463459	0.538516	
0.0790089	0.640905	0.50058	0.49408	
0.963553	0.383414	0.453927	0.479345	
0.150403	0.462501	0.520328	0.534876	
0.914298	0.216831	0.477759	0.480288	
0.27141	0.637359	0.358014	0.530166	
0.970394	0.44605	0.430011	0.495171	
0.925888	0.359161	0.552747	0.514268	
0.392081	0.683027	0.542166	0.481856	
0.882092	0.0600125	0.635246	0.450603	
0.209729	0.586054	0.654567	0.525178	
0.419461	0.28248	0.369116	0.529449	
0.272804	0.625903	0.424427	0.520701	
0.768653	0.760729	0.55162	0.472184	
0.454781	0.519579	0.548921	0.483423	
0.93027	0.571608	0.54057	0.467689	
0.58025	0.482443	0.682171	0.530685	
0.904347	0.243155	0.355277	0.441505	
0.423393	0.504656	0.419145	0.521696	
0.543876	0.423143	0.557756	0.475703	
0.0812128	0.398981	0.573	0.486451	
0.26853	0.386995	0.49807	0.522984	
0.921847	0.531431	0.572763	0.509326	
0.779372	0.60655	0.482567	0.515935	
0.912648	0.331207	0.546488	0.507506	
0.335876	0.394506	0.481996	0.518464	
0.587588	0.636855	0.54172	0.512799	
0.90031	0.480017	0.661612	0.51403	
0.742618	0.36277	0.528654	0.50621	
0.304242	0.578263	0.564789	0.48977	
0.852869	0.374664	0.582846	0.45317	
0.870722	0.717231	0.461875	0.467631	
0.277783	0.318641	0.38596	0.481636	
0.676582	0.424277	0.399858	0.49407	
0.218076	0.375616	0.614271	0.500937	
0.0827884	0.494942	0.574432	0.550104	
0.476435	0.398222	0.433717	0.527211	
0.407177	0.453783	0.433812	0.526389	
0.451138	0.378342	0.483699	0.531443	
0.420129	0.510531	0.474569	0.472827	
0.576801	0.510965	0.521359	0.509408	
0.0150234	0.328994	0.458131	0.499608	
0.603515	0.273595	0.546684	0.485457	
0.756885	0.625539	0.309657	0.485458	
0.675468	0.345786	0.535056	0.485168	
0.617374	0.148941	0.462679	0.522677	
0.283133	0.322443	0.617062	0.488284	
0.96554	0.880082	0.680792	0.471892	
0.35393	0.58961	0.619963	0.487417	
0.285156	0.394833	0.507258	0.493134	
0.323273	0.582797	0.557107	0.427892	
0.285069	0.496598	0.349223	0.464598	
0.10995	0.836763	0.615714	0.503508	
0.291484	0.131187	0.340938	0.518187	
0.550714	0.0718997	0.583693	0.472095	
0.38575	0.379283	0.479831	0.513465	
0.0557215	0.869305	0.457929	0.496043	
0.318401	0.657963	0.572025	0.485217	
0.846797	0.23083	0.523391	0.523201	
0.5896	0.295261	0.565224	0.516316	
0.541713	0.470817	0.626289	0.536713	
0.389929	0.836143	0.426797	0.490418	
0.0159919	0.82891	0.561016	0.524557	
0.928667	0.359788	0.57631	0.513733	
0.692223	0.657002	0.379341	0.521919	
0.877629	0.458217	0.422258	0.523943	
0.375824	0.101995	0.462174	0.518624	
0.541606	0.79299	0.667138	0.544806	
0.0284745	0.622954	0.533545	0.576535	
0.325354	0.677007	0.494578	0.539381	
0.551712	0.772206	0.442883	0.504383	
0.347318	0.509618	0.519488	0.53475	
0.733755	0.83849	0.407315	0.514397	
0.791278	0.69972	0.335346	0.439996	
0.135698	0.823572	0.502906	0.499464	
0.0497303	0.473401	0.429684	0.489196	
0.102489	0.651585	0.410793	0.498699	
0.917339	0.445178	0.444688	0.497031	
0.928668	0.246476	0.491052	0.478368	
0.907834	0.608646	0.587532	0.550007	
0.32503	0.6303	0.432103	0.462492	
0.799977	0.584484	0.553515	0.496853	
0.054437	0.714621	0.549897	0.48379	
0.969034	0.816124	0.633702	0.508032	
0.0996396	0.392553	0.526621	0.52166	
0.0237668	0.459911	0.623953	0.491866	
0.777825	0.684688	0.476205	0.507385	
0.762148	0.877792	0.45345	0.530923	
0.333875	0.110323	0.595639	0.465177	
0.784677	0.61229	0.422339	0.500349	
0.188134	0.136687	0.37628	0.515683	
0.96057	0.532965	0.504783	0.448249	
0.19432	0.56231	0.645556	0.527864	
0.00709929	0.539612	0.37522	0.515653	
0.678514	0.590585	0.499678	0.535182	
0.969148	0.731882	0.609222	0.488373	
0.37488	0.941318	0.511524	0.489306	
0.664443	0.54254	0.55558	0.476073	
0.358702	0.192828	0.369519	0.509317	
0.504338	0.673724	0.361761	0.486123	
0.162266	0.556664	0.7363	0.471869	
0.344211	0.457274	0.48125	0.450995	
0.0252088	0.678145	0.425295	0.492974	
0.301562	0.554674	0.639508	0.478886	
0.758847	0.627269	0.503971	0.46586	
0.433689	0.291107	0.605051	0.492294	
0.264881	0.553396	0.448923	0.473825	
0.403069	0.515115	0.489473	0.540676	
0.54779	0.619864	0.490191	0.528599	
0.40134	0.507347	0.589011	0.505171	
0.71411	0.15935	0.614019	0.502968	
0.891865	0.298206	0.426173	0.495559	
0.316942	0.693356	0.518756	0.516608	
0.552779	0.387542	0.62278	0.540326	
0.809855	0.144055	0.501354	0.501551	
0.311594	0.517348	0.527566	0.497948	
0.753665	0.472002	0.584591	0.438894	
0.671078	0.651223	0.396571	0.487388	
0.766878	0.191122	0.542401	0.489135	
0.748984	0.267158	0.42968	0.52925	
0.234021	0.356048	0.453772	0.489684	
0.212581	0.145354	0.486342	0.483455	
0.558758	0.513528	0.532147	0.499938	
0.0862544	0.378998	0.419473	0.487557	
0.601207	0.721051	0.48292	0.51845	
0.606241	0.423336	0.455882	0.473296	
0.772575	0.136824	0.599086	0.533687	
0.218652	0.382552	0.333271	0.476046	
0.398624	0.55064	0.276277	0.473985	
0.862661	0.600409	0.416842	0.48978	
0.0967367	0.405626	0.604015	0.49999	
0.0711562	0.341901	0.593014	0.540906	
0.124901	0.249095	0.545089	0.430117	
0.585821	0.869734	0.490856	0.482374	
0.480031	0.567245	0.591921	0.482888	
0.563698	0.527696	0.450704	0.462495	
0.337708	0.609324	0.338501	0.478713	
0.824487	0.549855	0.552589	0.523528	
0.603217	0.392115	0.437486	0.511848	
0.822757	0.393908	0.54642	0.443376	
0.770203	0.750631	0.629122	0.518466	
0.511138	0.755801	0.451203	0.560452	
0.0115088	0.820544	0.361488	0.525951	
0.0066617	0.262863	0.488123	0.490545	
0.552203	0.933663	0.472789	0.515763	
0.805116	0.676305	0.450136	0.513634	
0.190372	0.380017	0.472238	0.500733	
0.221603	0.388411	0.390937	0.520817	
0.754962	0.714048	0.496781	0.499399	
0.0556921	0.61969	0.618624	0.451424	
0.994734	0.460125	0.385183	0.485974	
0.805561	0.75381	0.41553	0.47961	
0.0050562	0.681118	0.541969	0.519102	
0.683513	0.76937	0.567928	0.507584	
0.473779	0.38899	0.439425	0.514133	
0.429757	0.345658	0.5535	0.523617	
0.134198	0.375734	0.393046	0.526532	
0.680096	0.462832	0.65301	0.468853	
0.424024	0.61397	0.4692	0.501993	
0.224715	0.192808	0.44313	0.493645	
0.63644	0.786073	0.640205	0.49666	
0.0607581	0.458967	0.646396	0.482739	
0.450623	0.701427	0.470923	0.483762	
0.724751	0.321965	0.470298	0.479575	
0.0747568	0.539495	0.551327	0.509943	
0.173873	0.458747	0.512433	0.529958	
0.262403	0.448484	0.364119	0.466391	
0.615994	0.79948	0.41269	0.456591	
0.0913849	0.561563	0.484098	0.506674	
0.747063	0.652178	0.431939	0.486593	
0.0557566	0.319988	0.472162	0.473504	
0.875648	0.229034	0.504432	0.519822	
0.000679841	0.642263	0.483324	0.491805	
0.698793	0.526243	0.50177	0.521134	
0.685295	0.424433	0.50303	0.492071	
0.241924	0.672305	0.60388	0.490004	
0.34311	0.678707	0.30333	0.491831	
0.60265	0.517766	0.600824	0.541613	
0.74834	0.62427	0.511023	0.527189	
0.424059	0.356656	0.49817	0.559942	
0.611904	0.560374	0.444463	0.487334	
0.0838058	0.452892	0.400922	0.515905	
0.442526	0.50209	0.649426	0.498939	
0.950556	0.820267	0.420426	0.482171	
0.580897	0.496628	0.534696	0.500959	
0.956188	0.389825	0.522623	0.49954	
0.151696	0.200383	0.626033	0.5177	
0.992751	0.0982115	0.522668	0.441467	
0.308225	0.888934	0.622909	0.508373	
0.459514	0.46956	0.594671	0.522928	
0.0790611	0.607232	0.555391	0.519423	
0.353051	0.637712	0.560729	0.558463	
0.604387	0.0164106	0.54288	0.509423	
0.193606	0.364356	0.561416	0.55425	
0.126455	0.524214	0.432905	0.541595	
0.56672	0.49943	0.415382	0.496856	
0.267224	0.290131	0.38213	0.560855	
0.220548	0.766578	0.472311	0.513375	
0.706061	0.439167	0.468858	0.507876	
0.758423	0.394051	0.392456	0.528162	
0.0267205	0.158444	0.535871	0.445794	
0.041791	0.63991	0.346557	0.5415	
0.701977	0.511191	0.509212	0.521044	
0.576375	0.247001	0.597698	0.494042	
0.329198	0.494561	0.394066	0.506275	
0.767056	0.407009	0.386299	0.49374	
0.652524	0.5965	0.492025	0.458909	
0.785928	0.493583	0.440462	0.513454	
0.837019	0.113272	0.512453	0.473755	
0.565743	0.305812	0.453419	0.488068	
0.0234519	0.402402	0.562804	0.527577	
0.55977	0.584703	0.442704	0.504626	
0.933881	0.652995	0.531972	0.481233	
0.501946	0.432292	0.355233	0.521842	
0.653942	0.515874	0.581279	0.49482	
0.304073	0.81926	0.562232	0.511768	
0.308204	0.691847	0.473714	0.514625	
0.954484	0.808776	0.618111	0.502068	
0.892018	0.538952	0.240326	0.509765	
0.190542	0.890807	0.61533	0.472708	
0.63308	0.474221	0.449025	0.497993	
0.148384	0.670393	0.467597	0.510518	
0.248077	0.363458	0.392276	0.532457	
0.136245	0.407842	0.524881	0.523074	
0.85924	0.401882	0.550081	0.507272	
0.790093	0.731105	0.468766	0.490395	
0.582652	0.283459	0.407999	0.529631	
0.530516	0.77163	0.33444	0.499393	
0.170126	0.44794	0.450821	0.532918	
0.602462	0.346451	0.588778	0.485194	
0.749138	0.288487	0.412078	0.475021	
0.826499	0.512466	0.512592	0.50927	
0.291418	0.402763	0.439879	0.468629	
0.675913	0.290995	0.589581	0.518493	
0.419501	0.679636	0.337598	0.520229	
0.500693	0.52217	0.408819	0.4409	
0.771346	0.439924	0.476946	0.438553	
0.248824	0.560719	0.494964	0.508281	
0.560302	0.842685	0.483566	0.524439	
0.67501	0.292261	0.483225	0.51321	
0.816335	0.542257	0.424988	0.53937	
0.844103	0.627806	0.442386	0.521859	
0.0707541	0.397936	0.556334	0.499506	
0.761591	0.675888	0.576307	0.526227	
0.136552	0.559964	0.538783	0.519027	
0.942443	0.0384854	0.453625	0.505026	
0.660702	0.388923	0.615597	0.505128	
0.231259	0.427216	0.457659	0.530432	
0.478787	0.854071	0.523669	0.475787	
0.669367	0.462514	0.654132	0.517911	
0.695081	0.597267	0.370154	0.513191	
0.453685	0.611763	0.527717	0.533265	
0.644844	0.4414	0.417802	0.43735	
0.697618	0.271459	0.741377	0.43218	
0.866674	0.467039	0.485676	0.520106	
0.474014	0.390123	0.46528	0.507082	
0.950826	0.69604	0.460172	0.510241	
0.884804	0.625895	0.537244	0.491057	
0.929063	0.539793	0.545713	0.522139	
0.570967	0.307859	0.424479	0.460238	
0.508824	0.934299	0.610575	0.47709	
0.525666	0.259992	0.536119	0.482568	
0.918235	0.354206	0.480182	0.48557	
0.0106737	0.915988	0.383877	0.493022	
0.233795	0.134559	0.47528	0.579026	
0.727485	0.224337	0.543418	0.513046	
0.249999	0.627925	0.637108	0.477195	
0.125384	0.326731	0.421329	0.522296	
0.0146036	0.702651	0.513809	0.47983	
0.825659	0.530313	0.541411	0.495368	
0.580407	0.45184	0.480474	0.510209	
0.794594	0.89293	0.502048	0.519575	
0.553185	0.731617	0.471455	0.497848	
0.235502	0.365533	0.760008	0.484873	
0.480849	0.48956	0.569185	0.457303	
0.707215	0.489086	0.582672	0.481081	
0.576802	0.329203	0.57471	0.543694	
0.25796	0.440829	0.397199	0.503599	
0.775224	0.65052	0.491486	0.500691	
0.0874852	0.457127	0.597048	0.466807	
0.666706	0.566596	0.580803	0.501557	
0.474864	0.393618	0.541753	0.525744	
0.124042	0.319729	0.34006	0.484254	
0.556178	0.438229	0.533638	0.488037	
0.117012	0.269871	0.58903	0.467148	
0.118199	0.506358	0.502028	0.477069	
0.273879	0.468943	0.322699	0.474913	
0.68502	0.508041	0.560877	0.535752	
0.929038	0.62576	0.363596	0.496159	
0.593766	0.485698	0.429194	0.508831	
0.818266	0.393799	0.481254	0.560098	
0.830348	0.418873	0.514131	0.510212	
0.24101	0.362918	0.311176	0.496187	
0.879713	0.559035	0.518025	0.530741	
0.679673	0.532468	0.469651	0.479742	
0.777294	0.66865	0.52225	0.506416	
0.767225	0.118158	0.489615	0.527541	
0.28339	0.739041	0.538707	0.552735	
0.507288	0.499425	0.41462	0.520931	
0.394721	0.590053	0.606583	0.550254	
0.844304	0.586371	0.447787	0.541929	
0.785369	0.52945	0.451013	0.515184	
0.321087	0.351332	0.507445	0.500161	
0.231802	0.899114	0.601892	0.462901	
0.71878	0.827432	0.424124	0.51277	
0.46855	0.530532	0.417687	0.491852	
0.892285	0.491482	0.471034	0.513401	
0.148535	0.562906	0.485412	0.520301	
0.117375	0.370464	0.538229	0.519532	
0.145094	0.471434	0.394188	0.507502	
0.250473	0.878153	0.595986	0.461876	
0.565082	0.530794	0.503518	0.482426	
0.870055	0.784815	0.534801	0.486195	
0.858106	0.457369	0.642013	0.527979	
0.409071	0.756219	0.586597	0.52794	
0.670206	0.600226	0.588561	0.472412	
0.451294	0.510127	0.582481	0.468264	
0.333296	0.668755	0.494935	0.52786	
0.807538	0.96886	0.509948	0.479579	
0.410254	0.921225	0.48263	0.455511	
0.405544	0.349373	0.555494	0.484033	
0.354255	0.570295	0.491497	0.45979	
0.329051	0.57793	0.467873	0.515401	
0.781024	0.535774	0.438825	0.466141	
0.461184	0.0858594	0.558909	0.476466	
0.380782	0.251813	0.550387	0.498435	
0.157945	0.14073	0.444782	0.45826	
0.891127	0.239174	0.450148	0.590061	
0.0392655	0.707327	0.487204	0.477477	
0.251411	0.388017	0.672646	0.52598	
0.627609	0.233465	0.518472	0.501399	
0.513503	0.967414	0.345023	0.526874	
0.249286	0.28959	0.581474	0.494048	
0.518651	0.217292	0.558499	0.538342	
0.856057	0.915748	0.513322	0.455069	
0.979607	0.572539	0.557738	0.482535	
0.347468	0.853096	0.586199	0.525822	
0.649534	0.833795	0.566628	0.472117	
0.996135	0.596913	0.545075	0.475357	
0.917562	0.649256	0.39041	0.446456	
0.121194	0.665411	0.677934	0.499061	
0.0570315	0.583544	0.54743	0.529802	
0.807	0.557016	0.335868	0.464429	
0.641646	0.110437	0.476506	0.484874	
0.457433	0.790444	0.383753	0.537462	
0.563433	0.762551	0.563952	0.540448	
0.793723	0.618848	0.711769	0.468866	
0.147453	0.25406	0.468059	0.510659	
0.248116	0.513359	0.527641	0.483807	
0.569434	0.629349	0.577175	0.497537	
0.0169038	0.150486	0.339854	0.469213	
0.367983	0.584409	0.520621	0.526328	
0.170183	0.492918	0.701461	0.508057	
0.828668	0.149161	0.405943	0.516145	
0.842089	0.251557	0.48734	0.480681	
0.344648	0.798264	0.350331	0.475969	
0.234824	0.56769	0.479568	0.549839	
0.503872	0.753518	0.353454	0.505109	
0.221342	0.753826	0.623552	0.466011	
0.539441	0.462278	0.582229	0.494778	
0.405472	0.588565	0.570679	0.481548	
0.0863605	0.285963	0.486711	0.492666	
0.762096	0.723666	0.530973	0.543262	
0.966644	0.518094	0.481815	0.501164	
0.207236	0.549371	0.478216	0.550125	
0.054796	0.95766	0.614967	0.508615	
0.870676	0.228743	0.401489	0.522599	
0.992566	0.57178	0.533899	0.48263	
0.855473	0.784641	0.634129	0.461117	
0.873317	0.489846	0.477888	0.533148	
0.0327607	0.524672	0.487554	0.528495	
0.408909	0.856292	0.562554	0.447113	
0.875381	0.805827	0.457107	0.460545	
0.405271	0.294281	0.45122	0.469887	
0.0271674	0.392627	0.437562	0.470948	
0.129905	0.389693	0.519664	0.457823	
0.919105	0.723866	0.502248	0.4836	
0.15056	0.846618	0.522001	0.483962	
0.123499	0.541856	0.514596	0.487832	
0.0269757	0.465107	0.540645	0.521201	
0.0568043	0.489202	0.416571	0.471797	
0.286735	0.837213	0.479211	0.508062	
0.492408	0.269925	0.585132	0.499212	
0.96025	0.165766	0.595565	0.480965	
0.362041	0.764526	0.556408	0.482251	
0.472453	0.42273	0.498965	0.490766	
0.907796	0.499132	0.438544	0.474769	
0.987929	0.75228	0.460685	0.490746	
0.362242	0.0877434	0.484598	0.506711	
0.204052	0.821233	0.753374	0.460098	
0.934778	0.49315	0.59161	0.501329	
0.557656	0.859356	0.49546	0.525068	
0.707906	0.602513	0.435639	0.529173	
0.430287	0.651728	0.403736	0.506638	
0.11143	0.679385	0.439032	0.515246	
0.765327	0.492856	0.416864	0.482746	
0.149708	0.613136	0.466532	0.546838	
0.636456	0.562561	0.604261	0.497538	
0.925315	0.298001	0.588389	0.513	
0.594103	0.550284	0.487707	0.494839	
0.114313	0.704171	0.41304	0.48014	
0.998304	0.755193	0.581807	0.496056	
0.780767	0.86892	0.585432	0.534174	
0.538835	0.400734	0.43685	0.505269	
0.444946	0.359948	0.421421	0.506142	
0.050405	0.611772	0.597536	0.52854	
0.616565	0.576581	0.575212	0.527978	
0.829148	0.543978	0.453143	0.527941	
0.422849	0.694611	0.562587	0.520931	
0.966805	0.585245	0.452761	0.517744	
0.676597	0.544617	0.500813	0.533988	
0.269639	0.29998	0.674967	0.508756	
0.305451	0.891596	0.459883	0.52847	
0.648217	0.805516	0.475957	0.470915	
0.312622	0.597217	0.321369	0.538755	
0.730947	0.824616	0.554676	0.511106	
